ROW | DATA_1 | DATA_2
4BA |     0 |    -7
4BB |     1 |   -13
4BC |   -12 |     8
4BD |    -4 |    -5
4BE |    -5 |     3
4BF |     3 |    -5
4C0 |   -16 |    -7
4C1 |     7 |   -13
4C2 |     2 |     5
4C3 |     6 |   -16
4C4 |    -9 |    -1
4C5 |    -4 |   -14
4C6 |   -14 |     1
4C7 |     8 |     1
4C8 |   -15 |     0
4C9 |   -10 |   -10
4CA |   -13 |     8
4CB |   -11 |     6
4CC |    -4 |   -14
4CD |    -8 |    -1
4CE |    -9 |   -16
4CF |    14 |    -3
4D0 |   -12 |    -3
4D1 |    -2 |    -2
4D2 |   -10 |    -1
4D3 |   -16 |     1
4D4 |    -3 |    -7
4D5 |    11 |     5
4D6 |    14 |     1
4D7 |     8 |     9
4D8 |   -16 |     3
4D9 |     5 |    13
4DA |     1 |    -2
4DB |    12 |     2
4DC |    -1 |   -16
4DD |     6 |     1
4DE |   -12 |    13
4DF |   -13 |     3
4E0 |     2 |    15
4E1 |     8 |    11
4E2 |     4 |    -2
4E3 |     3 |     4
4E4 |   -14 |    -9
4E5 |     6 |    -6
4E6 |   -15 |    -8
4E7 |     4 |     4
4E8 |    12 |    -3
4E9 |     2 |     6
4EA |    11 |   -14
4EB |    13 |    -4
4EC |   -15 |    12
4ED |     6 |    13
4EE |    -5 |     9
4EF |    -3 |     4
4F0 |     7 |    14
4F1 |    -7 |    -3
4F2 |     4 |    15
4F3 |   -13 |    15
4F4 |   -15 |    -3
4F5 |    15 |     9
4F6 |    15 |   -14
4F7 |     1 |    11
4F8 |    -6 |     7
4F9 |     7 |   -10
4FA |    -7 |   -11
4FB |    -1 |   -14
4FC |    14 |    -3
4FD |     3 |     3
4FE |   -10 |    -6
4FF |    -2 |    14
500 |     1 |    -4
501 |    -2 |    15
502 |     9 |   -11
503 |    -7 |   -11
504 |     3 |     1
505 |    14 |    -2
506 |   -15 |     8
507 |   -11 |     7
508 |     8 |    -9
509 |     2 |     1
50A |     2 |    13
50B |     3 |    -2
50C |    -1 |     3
50D |   -10 |     9
50E |     9 |    14
50F |    -9 |    -6
510 |    -8 |     6
511 |     2 |    -5
512 |     5 |     3
513 |    -8 |     5
514 |   -11 |   -16
515 |    13 |    13
516 |   -16 |    -4
517 |    -9 |    14
518 |    -8 |   -16
519 |    10 |    -6
51A |     2 |    15
51B |    13 |    13
51C |    13 |    -1
51D |    -8 |     8
51E |    -4 |    12
51F |     7 |     2
520 |    15 |     6
521 |    13 |    -2
522 |   -13 |     8
523 |     4 |    12
524 |    -3 |    -5
525 |     4 |     6
526 |     5 |    -3
527 |    11 |     7
528 |   -14 |    13
529 |   -12 |    -9
52A |   -16 |   -10
52B |   -15 |    -7
52C |    12 |    15
52D |    -5 |   -12
52E |    10 |     6
52F |     2 |    15
530 |   -12 |    10
531 |     3 |    -1
532 |     2 |   -15
533 |   -14 |   -14
534 |    13 |   -16
535 |    15 |   -11
536 |    -6 |    -2
537 |    -2 |   -13
538 |    -8 |    -7
539 |   -16 |     5
53A |    -9 |    -2
53B |     6 |    10
53C |    -5 |     7
53D |   -12 |     4
53E |     0 |     8
53F |     2 |   -16
540 |   -15 |    14
541 |   -12 |    10
542 |    -5 |   -14
543 |     2 |    12
544 |    -8 |     9
545 |   -10 |    12
546 |   -14 |     4
547 |    -7 |     9
548 |    -5 |    -7
549 |   -15 |    14
54A |   -12 |   -12
54B |     9 |    -9
54C |    10 |   -11
54D |   -11 |     7
54E |   -12 |     8
54F |     8 |     0
550 |   -16 |     1
551 |    -3 |   -10
552 |     8 |     6
553 |    14 |     7
554 |     8 |    -2
555 |     1 |    14
556 |     6 |    -6
557 |     5 |    -9
558 |     4 |     8
559 |    -8 |     9
55A |   -13 |     8
55B |   -12 |     7
55C |     3 |    -8
55D |     3 |     4
55E |     7 |    13
55F |    14 |     0
560 |   -14 |     9
561 |     7 |     8
562 |     1 |     6
563 |     5 |   -12
564 |   -13 |    -7
565 |   -16 |    11
566 |    12 |     9
567 |    14 |     8
568 |    -1 |     3
569 |   -15 |    -9
56A |     0 |   -12
56B |   -13 |   -10
56C |    14 |     4
56D |    -5 |    11
56E |   -13 |     7
56F |     8 |   -13
570 |    -8 |     3
571 |    -6 |     0
572 |   -13 |   -12
573 |     2 |     2
574 |     9 |    -3
575 |   -16 |    10
576 |     7 |   -13
577 |    -8 |   -15
578 |    -6 |    -8
579 |    15 |   -11
57A |     7 |    12
57B |    12 |   -16
57C |    13 |   -15
57D |    14 |   -12
57E |    15 |    -4
57F |     5 |    14
580 |     0 |    13
581 |    12 |   -10
582 |   -11 |     0
583 |    -2 |   -14
584 |    -8 |    11
585 |     8 |    -9
586 |    -8 |   -12
587 |    -6 |    14
588 |     8 |    -6
589 |    12 |    11
58A |    -7 |     8
58B |   -14 |    15
58C |     1 |   -15
58D |     0 |     4
58E |    -2 |    -5
58F |    -5 |    15
590 |   -10 |    13
591 |     6 |   -12
592 |    11 |   -13
593 |   -11 |   -16
594 |   -16 |    -8
595 |   -10 |   -15
596 |   -14 |    12
597 |     5 |    14
598 |     7 |     4
599 |     7 |    11
59A |    14 |     1
59B |   -14 |     6
59C |     5 |    12
59D |    -9 |    10
59E |   -11 |   -12
59F |   -15 |     7
5A0 |     1 |    15
5A1 |    13 |    -5
5A2 |   -11 |    -9
5A3 |    15 |   -14
5A4 |    -4 |   -11
5A5 |   -10 |    -5
5A6 |     3 |    -2
5A7 |    12 |   -14
5A8 |   -14 |    -6
5A9 |    -8 |     6
5AA |    -5 |     4
5AB |    -7 |     5
5AC |    -7 |     1
5AD |    -7 |    -4
5AE |    -3 |     7
5AF |    15 |    12
5B0 |    -8 |    -8
5B1 |    12 |    -5
5B2 |   -11 |     1
5B3 |    -8 |    14
5B4 |   -12 |    -7
5B5 |    15 |   -12
5B6 |    13 |   -10
5B7 |    13 |     2
5B8 |     6 |   -15
5B9 |     4 |     0
5BA |     1 |    -4
5BB |   -16 |     1
5BC |     1 |     7
5BD |   -15 |     5
5BE |   -12 |     1
5BF |   -12 |     2
5C0 |    -5 |    -7
5C1 |     8 |     6
5C2 |    -9 |     9
5C3 |    -4 |     0
5C4 |   -12 |    13
5C5 |    -5 |   -15
5C6 |    -4 |    -2
5C7 |     3 |     3
5C8 |   -13 |    -6
5C9 |    14 |    -3
5CA |     8 |    10
5CB |    15 |    15
5CC |     5 |     6
5CD |     1 |    -5
5CE |    -1 |   -11
5CF |    14 |   -11
5D0 |     4 |     4
5D1 |     7 |   -15
5D2 |     5 |   -14
5D3 |     0 |     0
5D4 |     2 |   -11
5D5 |    12 |    -6
5D6 |   -11 |     7
5D7 |    -9 |    -5
5D8 |    13 |     3
5D9 |     6 |    -2
5DA |   -14 |     1
5DB |     8 |   -12
5DC |   -14 |   -11
5DD |   -13 |   -15
5DE |    -2 |     6
5DF |    13 |     9
5E0 |    -3 |    -9
5E1 |   -14 |    14
5E2 |     9 |     2
5E3 |    -4 |    13
5E4 |    -2 |   -10
5E5 |     7 |     5
5E6 |    -3 |    15
5E7 |   -13 |    -2
5E8 |    -4 |    14
5E9 |    -2 |    14
5EA |     2 |    -7
5EB |     2 |    12
5EC |     6 |    13
5ED |     4 |     4
5EE |    -4 |   -13
5EF |    -8 |    10
5F0 |     2 |   -11
5F1 |    -4 |    -6
5F2 |    13 |    -7
5F3 |     6 |   -11
5F4 |     4 |   -10
5F5 |    -2 |   -12
5F6 |   -11 |    -5
5F7 |    -3 |    15
5F8 |    -6 |    -4
5F9 |     2 |   -16
5FA |   -11 |    -3
5FB |    -4 |    -2
5FC |   -10 |     5
5FD |     1 |    -3
5FE |    -7 |   -14
5FF |    -7 |     2
