ROW | DATA_1 | DATA_2
4B6 |     8 |     8
4B7 |   -10 |    -1
4B8 |    -7 |     8
4B9 |    -8 |     4
4BA |    14 |     7
4BB |    -4 |     7
4BC |   -16 |    12
4BD |   -11 |   -13
4BE |     2 |    10
4BF |   -14 |    14
4C0 |   -11 |    -7
4C1 |    10 |    -9
4C2 |   -11 |   -12
4C3 |   -16 |     4
4C4 |    12 |    11
4C5 |     7 |    -3
4C6 |   -16 |    -3
4C7 |   -11 |     0
4C8 |    13 |   -13
4C9 |   -14 |    -2
4CA |    11 |    -5
4CB |     4 |    -2
4CC |     8 |    -8
4CD |    11 |   -16
4CE |    -5 |    15
4CF |     4 |   -14
4D0 |    -1 |    -3
4D1 |    -1 |     7
4D2 |     9 |     2
4D3 |    -7 |     1
4D4 |     9 |   -12
4D5 |    -9 |   -15
4D6 |    14 |    -1
4D7 |    12 |     4
4D8 |     0 |     4
4D9 |   -14 |     4
4DA |   -13 |     1
4DB |     3 |     4
4DC |    -6 |     1
4DD |     2 |    13
4DE |   -15 |     5
4DF |   -12 |   -13
4E0 |    12 |    15
4E1 |     8 |    11
4E2 |    -2 |    -9
4E3 |     8 |    13
4E4 |    -5 |     7
4E5 |    -8 |    15
4E6 |     1 |     2
4E7 |    15 |     9
4E8 |    -8 |   -11
4E9 |    -8 |   -10
4EA |     0 |     1
4EB |     2 |    -8
4EC |     6 |     3
4ED |     2 |    11
4EE |    13 |    10
4EF |    -7 |    -4
4F0 |     9 |     5
4F1 |     4 |    10
4F2 |    -5 |     4
4F3 |    -1 |   -10
4F4 |   -14 |     0
4F5 |    13 |     3
4F6 |    -2 |     3
4F7 |    11 |    -8
4F8 |   -16 |    14
4F9 |   -12 |     5
4FA |    13 |   -10
4FB |    -7 |    -1
4FC |    -8 |   -13
4FD |   -10 |     1
4FE |     6 |    11
4FF |   -15 |     4
500 |     4 |    -5
501 |    15 |    -8
502 |     3 |    13
503 |   -11 |    10
504 |     9 |     8
505 |   -10 |   -14
506 |    -6 |     7
507 |   -13 |    11
508 |     3 |    -5
509 |    -9 |     1
50A |    -4 |     2
50B |    12 |    -3
50C |    -2 |     2
50D |     0 |    -8
50E |     4 |    -6
50F |   -16 |     9
510 |   -12 |    -4
511 |    -8 |     9
512 |   -14 |    12
513 |     4 |   -13
514 |    11 |   -12
515 |    14 |    -8
516 |    14 |    -1
517 |    12 |    -7
518 |     5 |     4
519 |     9 |    -6
51A |    -9 |   -10
51B |    11 |   -13
51C |    14 |    -1
51D |   -14 |    -4
51E |     5 |     1
51F |   -14 |    -7
520 |    -5 |     0
521 |    -7 |    -8
522 |   -14 |     4
523 |    -7 |   -13
524 |    10 |    10
525 |     6 |     0
526 |     9 |    -8
527 |    13 |    -5
528 |    -2 |   -16
529 |     7 |    10
52A |    11 |     1
52B |    11 |    -7
52C |     8 |     5
52D |    -7 |    -5
52E |     3 |     1
52F |    -8 |   -12
530 |    15 |    12
531 |    -5 |     8
532 |     6 |    -3
533 |    -8 |     3
534 |     9 |     5
535 |    -6 |    -1
536 |   -16 |   -13
537 |   -14 |    -7
538 |    -5 |     7
539 |   -14 |    -2
53A |    -8 |    -7
53B |     4 |     5
53C |     9 |    15
53D |    -8 |     5
53E |   -12 |   -11
53F |   -10 |   -15
540 |    -5 |    14
541 |   -16 |     4
542 |   -15 |     9
543 |     7 |     7
544 |     9 |   -12
545 |    -4 |   -16
546 |     5 |     7
547 |     4 |   -16
548 |    13 |   -10
549 |     4 |   -15
54A |   -11 |    14
54B |     1 |    -5
54C |     1 |    10
54D |    -5 |    -5
54E |    -5 |     5
54F |     4 |    -6
550 |    15 |    -5
551 |    10 |    15
552 |   -15 |     8
553 |    -3 |   -11
554 |    -5 |   -16
555 |    14 |   -15
556 |    15 |    -7
557 |   -12 |     9
558 |    12 |    -6
559 |     2 |    -7
55A |    12 |     7
55B |   -14 |    -1
55C |   -16 |     7
55D |    13 |   -13
55E |   -11 |     4
55F |     7 |   -16
560 |     2 |   -10
561 |    -6 |    -3
562 |     4 |   -16
563 |     4 |    11
564 |    10 |    -9
565 |     0 |     0
566 |    14 |     8
567 |     4 |     3
568 |     2 |   -14
569 |    -2 |    -8
56A |   -10 |    -1
56B |     9 |    11
56C |   -16 |     0
56D |     1 |     2
56E |     7 |   -12
56F |     1 |    13
570 |    -4 |   -16
571 |     4 |     1
572 |    -7 |    -1
573 |    15 |    -8
574 |    13 |   -11
575 |     5 |   -13
576 |     9 |   -15
577 |   -11 |     6
578 |   -12 |   -13
579 |    -6 |    11
57A |     4 |   -13
57B |     8 |    -9
57C |    -2 |    -3
57D |   -14 |    -2
57E |     0 |    10
57F |    11 |    -6
580 |     9 |    15
581 |    11 |   -16
582 |     5 |   -15
583 |     8 |    -7
584 |   -16 |    15
585 |     0 |     6
586 |    11 |     1
587 |    -9 |   -13
588 |    -8 |    14
589 |   -15 |     4
58A |   -16 |     1
58B |    15 |    -4
58C |     2 |    15
58D |    -9 |   -14
58E |     9 |   -10
58F |    -7 |   -15
590 |    -7 |    -8
591 |    10 |    12
592 |   -16 |   -12
593 |    13 |     4
594 |    -6 |     2
595 |     8 |    -1
596 |    -4 |   -14
597 |   -15 |     1
598 |    -7 |    13
599 |    -7 |     7
59A |   -10 |     2
59B |    -4 |     9
59C |    -6 |    -6
59D |    -5 |     9
59E |     9 |     5
59F |     5 |   -13
5A0 |     3 |   -16
5A1 |   -10 |    -5
5A2 |    -8 |     2
5A3 |     7 |    10
5A4 |    10 |   -15
5A5 |     1 |    10
5A6 |     3 |    -7
5A7 |     0 |    12
5A8 |     2 |    -4
5A9 |    12 |     3
5AA |     8 |   -13
5AB |   -11 |   -12
5AC |    -4 |    -4
5AD |   -14 |     3
5AE |     0 |    12
5AF |     5 |   -14
5B0 |    15 |    14
5B1 |    -9 |    -5
5B2 |     3 |   -13
5B3 |    -8 |     3
5B4 |   -11 |     9
5B5 |    -3 |     9
5B6 |     2 |    14
5B7 |    -1 |     7
5B8 |     2 |   -13
5B9 |     4 |     0
5BA |    15 |    -1
5BB |    -6 |    10
5BC |     2 |    -6
5BD |    -8 |    -7
5BE |     5 |    14
5BF |   -11 |    13
5C0 |   -15 |     7
5C1 |     4 |     4
5C2 |    14 |     2
5C3 |    -6 |    -1
5C4 |   -12 |     7
5C5 |     0 |    -7
5C6 |    -7 |    -7
5C7 |   -15 |    -2
5C8 |   -10 |    -1
5C9 |    13 |     6
5CA |    10 |   -10
5CB |    -9 |     7
5CC |    -4 |    -9
5CD |     8 |     9
5CE |    -6 |    -6
5CF |     1 |     3
5D0 |   -13 |    -7
5D1 |   -11 |     2
5D2 |   -14 |   -15
5D3 |     8 |   -11
5D4 |   -16 |   -10
5D5 |     5 |    10
5D6 |    10 |     4
5D7 |     8 |     4
5D8 |    12 |     2
5D9 |    -4 |   -12
5DA |    14 |   -15
5DB |     8 |    14
5DC |    -7 |   -12
5DD |     8 |     9
5DE |    -5 |     4
5DF |   -13 |    12
5E0 |    -5 |    -3
5E1 |   -14 |    -6
5E2 |     8 |    10
5E3 |     5 |    -7
5E4 |     4 |    -2
5E5 |    -1 |   -12
5E6 |    -1 |   -14
5E7 |     9 |    -9
5E8 |     7 |   -11
5E9 |     4 |    -6
5EA |    -8 |    -1
5EB |    -5 |    -8
5EC |     4 |     5
5ED |    -5 |    -9
5EE |    14 |   -14
5EF |    10 |    -9
5F0 |     7 |     5
5F1 |     8 |     1
5F2 |   -14 |     1
5F3 |    13 |    -5
5F4 |     4 |     2
5F5 |   -11 |   -15
5F6 |     8 |     8
5F7 |   -15 |     7
5F8 |     3 |    12
5F9 |    -7 |   -11
5FA |    11 |    11
5FB |     5 |     2
5FC |    -7 |     4
5FD |     7 |    13
5FE |    -2 |   -12
5FF |   -11 |    -2
