ROW | DATA_1 | DATA_2
4BC |    15 |   -15
4BD |   -11 |   -14
4BE |    -2 |    -8
4BF |   -14 |    -5
4C0 |    -2 |     3
4C1 |    -6 |    13
4C2 |    15 |   -12
4C3 |    -9 |    -9
4C4 |     7 |    -2
4C5 |    12 |    -4
4C6 |    11 |     5
4C7 |    -1 |     4
4C8 |   -14 |    -8
4C9 |     0 |    -3
4CA |   -11 |    -5
4CB |    -9 |   -12
4CC |    -3 |     1
4CD |    11 |    10
4CE |    -8 |     7
4CF |    -3 |    12
4D0 |     6 |   -14
4D1 |    -6 |   -10
4D2 |     2 |    -6
4D3 |     1 |    15
4D4 |    -8 |   -16
4D5 |   -13 |    -5
4D6 |    -8 |     2
4D7 |    -1 |    14
4D8 |     4 |    -3
4D9 |     9 |     1
4DA |    -7 |    10
4DB |    10 |    -5
4DC |    12 |    -5
4DD |   -11 |   -11
4DE |     1 |     6
4DF |    13 |   -16
4E0 |     4 |    -4
4E1 |   -11 |   -10
4E2 |     6 |    -2
4E3 |     9 |    -3
4E4 |    11 |   -13
4E5 |    15 |    -9
4E6 |     4 |    14
4E7 |     5 |    -5
4E8 |    15 |   -14
4E9 |   -13 |     7
4EA |   -10 |    -3
4EB |   -15 |     0
4EC |    -6 |    13
4ED |    13 |   -10
4EE |    11 |    -5
4EF |    -8 |   -15
4F0 |    -6 |    -9
4F1 |   -11 |    -1
4F2 |     0 |     4
4F3 |     7 |    -4
4F4 |   -13 |    -2
4F5 |     3 |     4
4F6 |    11 |   -10
4F7 |   -10 |    10
4F8 |    -3 |     8
4F9 |   -12 |   -12
4FA |    -2 |    15
4FB |   -16 |    11
4FC |     5 |    -3
4FD |    11 |    -5
4FE |    14 |     7
4FF |    -2 |    13
500 |   -11 |     6
501 |   -10 |    -4
502 |     7 |    -8
503 |    -8 |   -13
504 |    -8 |    -8
505 |   -12 |    13
506 |    -6 |    10
507 |     6 |     5
508 |    -7 |     2
509 |    12 |    -6
50A |   -11 |   -11
50B |    -8 |    15
50C |     8 |    14
50D |    11 |     1
50E |    -8 |    11
50F |     1 |    -1
510 |    -1 |    11
511 |   -15 |    -7
512 |    -3 |    10
513 |     9 |   -14
514 |   -13 |   -14
515 |    15 |     9
516 |    -9 |   -10
517 |    15 |    15
518 |   -16 |   -11
519 |     4 |    10
51A |     8 |    -8
51B |     7 |     2
51C |    14 |   -11
51D |   -15 |    14
51E |   -16 |    -6
51F |    -3 |   -15
520 |   -13 |    13
521 |     2 |     9
522 |    11 |     7
523 |   -11 |   -16
524 |     1 |     8
525 |     3 |   -14
526 |    -3 |    11
527 |     4 |    -3
528 |   -12 |     5
529 |    11 |     7
52A |   -13 |    -9
52B |   -11 |     7
52C |    -9 |   -14
52D |   -13 |     7
52E |    -5 |   -12
52F |   -16 |    -8
530 |   -16 |    -1
531 |    15 |    14
532 |     0 |    -2
533 |     7 |     6
534 |     1 |    11
535 |   -15 |   -13
536 |    11 |     7
537 |   -12 |    12
538 |   -12 |    -9
539 |    13 |     2
53A |   -13 |     7
53B |    -6 |    -4
53C |    -6 |   -11
53D |   -10 |     9
53E |    -2 |     2
53F |   -14 |   -10
540 |    -1 |     1
541 |    14 |    -7
542 |     8 |    -7
543 |    -5 |   -15
544 |    10 |    10
545 |     4 |    14
546 |    10 |    10
547 |     1 |   -15
548 |     7 |    -4
549 |   -13 |   -15
54A |    -2 |     5
54B |     9 |     5
54C |    13 |    15
54D |     3 |    13
54E |   -11 |    -8
54F |   -16 |    -6
550 |    -4 |    -2
551 |     3 |     7
552 |    13 |   -13
553 |    15 |     6
554 |    -1 |    13
555 |   -16 |    -6
556 |   -15 |    -5
557 |     6 |    -7
558 |     5 |    -1
559 |     8 |   -14
55A |   -10 |    -8
55B |    -1 |     0
55C |    15 |    -5
55D |    -7 |   -14
55E |   -11 |     6
55F |    -2 |     7
560 |     7 |    -6
561 |   -11 |    -9
562 |    -8 |     9
563 |   -12 |    -7
564 |    11 |     4
565 |    -1 |   -16
566 |     0 |     2
567 |     9 |     2
568 |     4 |    12
569 |     1 |    -9
56A |   -12 |   -14
56B |    -8 |    -9
56C |    -7 |   -15
56D |    -6 |    -2
56E |    13 |     6
56F |    10 |     4
570 |     6 |    -4
571 |    12 |     1
572 |    13 |   -15
573 |    -9 |    12
574 |    -6 |     9
575 |   -14 |    15
576 |     4 |   -13
577 |   -11 |     9
578 |     6 |    11
579 |   -13 |     8
57A |     0 |   -16
57B |   -15 |     6
57C |    12 |     3
57D |   -10 |   -11
57E |   -10 |    12
57F |    -9 |    12
580 |   -13 |    -6
581 |    -8 |    10
582 |     9 |   -11
583 |   -11 |    -3
584 |   -12 |    14
585 |   -12 |   -12
586 |    12 |   -11
587 |   -11 |    10
588 |    -9 |    10
589 |    13 |    13
58A |    -6 |    -4
58B |     9 |     8
58C |   -15 |    15
58D |    11 |     3
58E |     6 |    15
58F |    -5 |    -2
590 |     1 |   -16
591 |    -7 |     0
592 |    -1 |    14
593 |    15 |     2
594 |    14 |    -5
595 |   -11 |    -1
596 |     8 |    -9
597 |    10 |    15
598 |    -1 |     7
599 |     8 |    11
59A |    14 |    14
59B |     6 |     7
59C |     8 |     0
59D |    -5 |   -13
59E |     4 |     4
59F |   -15 |    -8
5A0 |   -13 |    -6
5A1 |     6 |     1
5A2 |    -6 |    10
5A3 |    -1 |   -13
5A4 |     1 |     2
5A5 |    -2 |    -4
5A6 |     6 |   -10
5A7 |    -5 |     4
5A8 |     4 |     3
5A9 |   -15 |     7
5AA |    -7 |     6
5AB |    15 |   -16
5AC |    -5 |     2
5AD |   -14 |    15
5AE |   -13 |     5
5AF |    -2 |   -10
5B0 |    14 |    -7
5B1 |     5 |    -4
5B2 |    -8 |    10
5B3 |    -5 |   -12
5B4 |   -13 |    -8
5B5 |    -7 |    14
5B6 |    -9 |     3
5B7 |   -12 |    -8
5B8 |     9 |     5
5B9 |     5 |     3
5BA |     4 |    -9
5BB |    -6 |    -8
5BC |    15 |    -2
5BD |    -5 |    -8
5BE |    -2 |    -8
5BF |     8 |    11
5C0 |     2 |   -12
5C1 |    -5 |    14
5C2 |     9 |   -14
5C3 |    -5 |   -10
5C4 |    -2 |   -13
5C5 |    15 |    -9
5C6 |     5 |   -14
5C7 |    -1 |     3
5C8 |     4 |   -10
5C9 |   -11 |    -3
5CA |    12 |    -5
5CB |     0 |   -15
5CC |    -1 |    -7
5CD |     6 |     6
5CE |   -10 |    -6
5CF |   -13 |   -12
5D0 |    12 |   -16
5D1 |    -6 |    -4
5D2 |    15 |    -6
5D3 |     6 |   -10
5D4 |   -10 |    14
5D5 |    -2 |    -5
5D6 |    12 |   -10
5D7 |   -14 |     6
5D8 |   -15 |    11
5D9 |     0 |    -2
5DA |   -12 |    -9
5DB |    -6 |    -9
5DC |    -6 |    -9
5DD |   -11 |    15
5DE |    14 |     2
5DF |    11 |   -11
5E0 |    11 |    15
5E1 |   -13 |     8
5E2 |     5 |    13
5E3 |    -4 |    12
5E4 |     0 |    10
5E5 |     3 |    11
5E6 |   -10 |   -12
5E7 |     9 |     7
5E8 |    -7 |   -16
5E9 |     7 |   -10
5EA |    11 |    12
5EB |     2 |    -9
5EC |    -4 |     9
5ED |   -15 |   -10
5EE |    -6 |   -12
5EF |   -11 |    -4
5F0 |    -9 |    -4
5F1 |     9 |    -9
5F2 |    15 |    11
5F3 |   -11 |     1
5F4 |    -5 |     9
5F5 |     8 |    14
5F6 |    -5 |    15
5F7 |   -14 |    -7
5F8 |    12 |   -10
5F9 |     0 |     0
5FA |     1 |    15
5FB |    -7 |    -8
5FC |   -11 |   -10
5FD |    10 |   -12
5FE |   -13 |   -15
5FF |    10 |     8
b 
