ROW | DATA_1 | DATA_2
4BB |    -5 |    -9
4BC |   -16 |   -11
4BD |     4 |    -4
4BE |     2 |    11
4BF |     1 |    13
4C0 |    11 |    -7
4C1 |     0 |   -12
4C2 |     7 |     5
4C3 |     3 |    11
4C4 |   -10 |     9
4C5 |    -8 |   -16
4C6 |     7 |   -15
4C7 |     7 |    -2
4C8 |     1 |    11
4C9 |     8 |     0
4CA |   -10 |     4
4CB |    -9 |    -4
4CC |    -4 |    -7
4CD |    12 |    -7
4CE |   -12 |     3
4CF |     3 |   -10
4D0 |    -4 |   -14
4D1 |   -14 |     6
4D2 |    -4 |     4
4D3 |     0 |    -2
4D4 |     7 |    -4
4D5 |    -9 |    -6
4D6 |   -12 |     1
4D7 |    10 |    -3
4D8 |    -6 |   -15
4D9 |    -8 |    12
4DA |   -14 |     8
4DB |    -4 |    12
4DC |    15 |     8
4DD |    -6 |    12
4DE |     8 |     9
4DF |     9 |    -3
4E0 |    -3 |    -9
4E1 |   -16 |    -5
4E2 |    -3 |    -6
4E3 |    13 |    -9
4E4 |     3 |     6
4E5 |     2 |    10
4E6 |    -9 |    -3
4E7 |    -2 |     7
4E8 |    -1 |     0
4E9 |   -14 |    13
4EA |     1 |   -16
4EB |     1 |    10
4EC |    -1 |   -10
4ED |    -9 |     7
4EE |     6 |   -12
4EF |     4 |     3
4F0 |     0 |   -11
4F1 |    10 |    14
4F2 |     4 |     1
4F3 |   -16 |   -14
4F4 |    -2 |    -1
4F5 |    -5 |   -16
4F6 |   -15 |    -7
4F7 |     8 |    14
4F8 |    -3 |   -13
4F9 |    -2 |     2
4FA |     1 |    10
4FB |     9 |    10
4FC |    12 |    -5
4FD |    11 |    -5
4FE |    -7 |    -9
4FF |   -11 |   -15
500 |    -5 |    -3
501 |    -5 |     9
502 |    -4 |     0
503 |    -5 |   -15
504 |   -15 |     5
505 |    -6 |    14
506 |     9 |    -7
507 |   -12 |   -14
508 |   -12 |    -6
509 |    -1 |   -10
50A |     9 |     6
50B |    -8 |   -11
50C |   -10 |   -12
50D |     8 |    14
50E |    -9 |    10
50F |   -14 |    -8
510 |    -1 |     3
511 |     1 |    14
512 |   -16 |    -8
513 |   -10 |     7
514 |   -11 |    14
515 |    -8 |    -4
516 |    12 |    -2
517 |     3 |    -7
518 |    14 |   -11
519 |    -1 |     9
51A |     1 |   -10
51B |   -15 |    -2
51C |   -10 |    -5
51D |   -10 |     5
51E |    -7 |     1
51F |    -2 |     4
520 |    -2 |     7
521 |     8 |   -14
522 |     6 |   -13
523 |    -2 |    -5
524 |    -9 |    -7
525 |    -6 |    -1
526 |    -2 |     9
527 |     2 |   -16
528 |   -12 |    14
529 |    -9 |    -4
52A |   -11 |    12
52B |    -7 |    13
52C |    11 |    12
52D |    -5 |     1
52E |    -7 |     5
52F |     2 |     0
530 |   -10 |    15
531 |    15 |   -10
532 |     0 |     0
533 |   -16 |     7
534 |    -7 |   -15
535 |    -7 |   -10
536 |    12 |    13
537 |   -12 |    -9
538 |    11 |    -8
539 |    -7 |     3
53A |     4 |    11
53B |    -5 |    -5
53C |     6 |    -4
53D |    15 |    -2
53E |    14 |    -4
53F |     5 |    -7
540 |    -1 |     7
541 |    10 |    -6
542 |    15 |    -6
543 |     8 |    -6
544 |    10 |    -7
545 |   -11 |    -4
546 |     7 |   -13
547 |    -3 |     2
548 |     7 |    10
549 |    -8 |    13
54A |   -13 |    -8
54B |     7 |   -16
54C |     2 |     0
54D |    -7 |    -3
54E |    -1 |   -13
54F |    -2 |    -8
550 |    -8 |    14
551 |    -7 |    -1
552 |   -15 |    -6
553 |     7 |     9
554 |   -10 |    -1
555 |    14 |   -12
556 |   -15 |     1
557 |     7 |     9
558 |   -11 |    -7
559 |   -12 |    12
55A |    10 |     1
55B |    -5 |   -16
55C |    -8 |     3
55D |    14 |    14
55E |     5 |    12
55F |   -16 |    -9
560 |    -9 |    -7
561 |   -13 |     5
562 |    -5 |   -14
563 |   -16 |     0
564 |    11 |    13
565 |     0 |    -6
566 |    -2 |     2
567 |    -6 |   -10
568 |   -11 |     7
569 |    -8 |    15
56A |     9 |    10
56B |    -2 |   -10
56C |    -5 |     1
56D |    13 |     5
56E |     4 |     0
56F |     8 |   -11
570 |   -13 |   -10
571 |    11 |    -1
572 |     1 |    -2
573 |   -10 |     1
574 |     7 |    15
575 |   -15 |     8
576 |     2 |   -10
577 |   -10 |   -10
578 |    -3 |    -1
579 |     3 |    10
57A |    -4 |   -14
57B |    -1 |    12
57C |   -11 |   -14
57D |    14 |    11
57E |   -13 |    -3
57F |   -11 |   -15
580 |   -16 |   -10
581 |     2 |    10
582 |    -4 |    13
583 |     9 |     6
584 |    -8 |     6
585 |     5 |     1
586 |   -10 |   -13
587 |   -15 |    13
588 |    14 |    -6
589 |     2 |     4
58A |    -7 |     6
58B |   -11 |    15
58C |    -2 |     5
58D |    -7 |    -2
58E |     5 |     3
58F |    -8 |   -11
590 |     2 |     4
591 |    11 |    -5
592 |     8 |    -4
593 |    -3 |    15
594 |    -7 |     5
595 |   -10 |     7
596 |    -7 |    -6
597 |   -11 |   -15
598 |   -10 |    -4
599 |     4 |     2
59A |     2 |     9
59B |   -12 |    -4
59C |     7 |   -11
59D |   -11 |     0
59E |    -5 |     5
59F |     0 |     9
5A0 |     0 |     8
5A1 |    -8 |     2
5A2 |    15 |     4
5A3 |     7 |    12
5A4 |     9 |    -1
5A5 |    -8 |     1
5A6 |     7 |    15
5A7 |     7 |    -2
5A8 |    10 |    -2
5A9 |     0 |    -3
5AA |   -13 |   -16
5AB |   -16 |    -1
5AC |   -10 |    14
5AD |     8 |    10
5AE |     9 |    10
5AF |    -2 |     9
5B0 |    13 |     0
5B1 |     6 |     0
5B2 |    13 |     7
5B3 |   -10 |    -1
5B4 |    -5 |     6
5B5 |     9 |    -8
5B6 |    -4 |    -1
5B7 |     5 |   -10
5B8 |     4 |     4
5B9 |    15 |    -2
5BA |    14 |    -2
5BB |     1 |     1
5BC |   -14 |    13
5BD |    14 |    15
5BE |    -3 |   -12
5BF |   -14 |   -15
5C0 |   -13 |   -13
5C1 |    11 |    14
5C2 |    -3 |   -12
5C3 |    -3 |   -12
5C4 |    11 |     0
5C5 |     0 |    15
5C6 |   -11 |    -8
5C7 |   -12 |    -3
5C8 |     9 |     3
5C9 |     3 |     5
5CA |    10 |    10
5CB |     0 |     4
5CC |   -13 |   -13
5CD |    11 |    -9
5CE |     3 |   -12
5CF |    -4 |    -6
5D0 |    10 |    -1
5D1 |    14 |    -5
5D2 |    11 |    15
5D3 |     8 |     5
5D4 |    -4 |   -10
5D5 |    -7 |     8
5D6 |     4 |     8
5D7 |    -7 |    -8
5D8 |    -7 |    -5
5D9 |     4 |     3
5DA |    10 |    -5
5DB |   -16 |     0
5DC |    -8 |   -11
5DD |   -10 |     0
5DE |    -3 |    -4
5DF |    10 |     6
5E0 |     8 |     5
5E1 |     6 |   -10
5E2 |    -4 |   -15
5E3 |     7 |   -13
5E4 |   -15 |   -10
5E5 |     3 |   -16
5E6 |    15 |   -16
5E7 |    10 |     8
5E8 |     6 |   -15
5E9 |    11 |   -12
5EA |    -9 |    -4
5EB |    13 |    -5
5EC |     7 |     6
5ED |    -6 |    -7
5EE |     8 |    -5
5EF |    11 |    -5
5F0 |   -10 |    12
5F1 |   -10 |   -14
5F2 |   -15 |     3
5F3 |   -10 |   -10
5F4 |   -10 |    -5
5F5 |   -14 |   -10
5F6 |    10 |    -4
5F7 |    -2 |     5
5F8 |     8 |     8
5F9 |    -4 |    -9
5FA |    -9 |     5
5FB |    13 |     7
5FC |     9 |    -1
5FD |     7 |    -4
5FE |     2 |   -14
5FF |     0 |   -13
