ROW | DATA_1 | DATA_2
4B9 |     6 |     2
4BA |    -1 |   -12
4BB |   -13 |   -11
4BC |   -14 |    -6
4BD |   -13 |    13
4BE |    -3 |   -12
4BF |    14 |     1
4C0 |   -10 |    12
4C1 |    -5 |     5
4C2 |    15 |    -5
4C3 |     5 |    13
4C4 |    -9 |   -15
4C5 |   -16 |     2
4C6 |     5 |     8
4C7 |     7 |   -16
4C8 |    -1 |     4
4C9 |    -3 |    -7
4CA |   -11 |    -2
4CB |    -8 |    13
4CC |   -14 |     6
4CD |    -4 |    -4
4CE |   -10 |    -3
4CF |     5 |    -5
4D0 |    14 |   -15
4D1 |    -7 |    -8
4D2 |    -8 |   -12
4D3 |    10 |     4
4D4 |     6 |    -3
4D5 |    12 |     3
4D6 |    11 |    11
4D7 |    14 |    -2
4D8 |   -15 |     6
4D9 |     1 |    -8
4DA |     2 |    -9
4DB |   -13 |   -15
4DC |     9 |    -3
4DD |   -12 |   -13
4DE |    12 |    12
4DF |     8 |    -4
4E0 |     1 |     8
4E1 |    -5 |   -11
4E2 |    -6 |    -9
4E3 |   -16 |    -3
4E4 |     0 |    15
4E5 |    -2 |     4
4E6 |     1 |    -4
4E7 |    -6 |   -11
4E8 |   -14 |    14
4E9 |     2 |    -9
4EA |    -7 |   -15
4EB |    -8 |     8
4EC |   -13 |     9
4ED |    -3 |     6
4EE |   -16 |     3
4EF |     7 |    11
4F0 |   -11 |    -2
4F1 |    -8 |     8
4F2 |     2 |   -15
4F3 |   -13 |     4
4F4 |     6 |    -7
4F5 |     1 |    -5
4F6 |     0 |    -8
4F7 |   -10 |    -8
4F8 |     0 |   -14
4F9 |    12 |    -3
4FA |     4 |     7
4FB |    -3 |    -6
4FC |    -7 |    -5
4FD |    -2 |    -7
4FE |     7 |     7
4FF |    14 |    -6
500 |    15 |    15
501 |    13 |     3
502 |    -5 |     7
503 |    15 |     4
504 |     2 |   -15
505 |     3 |   -15
506 |    -5 |   -14
507 |    -4 |    10
508 |    -7 |     8
509 |    11 |    -6
50A |    13 |   -16
50B |   -10 |    -2
50C |   -16 |    10
50D |     8 |    -9
50E |   -15 |    13
50F |   -16 |    12
510 |    -8 |   -16
511 |   -11 |    14
512 |    -7 |     0
513 |   -16 |     4
514 |     5 |   -10
515 |    -4 |    15
516 |    14 |    -8
517 |    -6 |    -8
518 |     5 |    -2
519 |    -7 |   -10
51A |   -13 |     2
51B |    -9 |    -1
51C |   -14 |     0
51D |     2 |     3
51E |    10 |    13
51F |   -16 |    -8
520 |   -15 |    11
521 |    11 |    -7
522 |    -7 |     8
523 |     2 |    -4
524 |     8 |   -16
525 |    15 |   -14
526 |    -9 |    -6
527 |   -10 |     4
528 |     6 |    14
529 |     5 |     6
52A |     7 |     9
52B |   -14 |    -3
52C |    -5 |     0
52D |     5 |    -9
52E |    11 |     5
52F |     3 |    -5
530 |     6 |     5
531 |     1 |    13
532 |     7 |     5
533 |   -12 |   -12
534 |    -7 |    11
535 |     4 |    -8
536 |     8 |    -2
537 |    14 |    -9
538 |    -9 |     2
539 |     1 |     6
53A |   -11 |    12
53B |    -8 |   -11
53C |     8 |     9
53D |     4 |    -7
53E |    11 |   -15
53F |    10 |     6
540 |    -8 |   -13
541 |     8 |    -2
542 |    15 |     7
543 |    -2 |   -10
544 |   -11 |    -2
545 |    -2 |    11
546 |    -1 |     1
547 |   -16 |     9
548 |   -15 |     8
549 |    14 |    14
54A |    -9 |     4
54B |     6 |     3
54C |    -8 |   -12
54D |    13 |     3
54E |    10 |   -12
54F |    -3 |    10
550 |   -13 |    -7
551 |    -9 |    -6
552 |     8 |     9
553 |    11 |    10
554 |   -13 |    -4
555 |   -12 |     6
556 |    -6 |    -2
557 |    -7 |    -8
558 |    -7 |    -9
559 |    -1 |    -3
55A |   -16 |    -7
55B |    -7 |     4
55C |    14 |    -9
55D |     3 |   -10
55E |    10 |    -2
55F |    12 |     3
560 |     2 |    13
561 |    -7 |   -12
562 |   -14 |     1
563 |    -6 |     8
564 |     9 |    -9
565 |    13 |    11
566 |     3 |    15
567 |    11 |    -2
568 |     1 |   -11
569 |     8 |    -1
56A |    -3 |    11
56B |   -13 |   -13
56C |     9 |     1
56D |   -12 |     0
56E |    14 |    10
56F |     9 |     6
570 |    -6 |   -16
571 |     7 |    15
572 |    -4 |    15
573 |   -10 |    11
574 |   -12 |   -10
575 |     5 |     8
576 |    -1 |   -14
577 |    -6 |   -10
578 |   -12 |    -9
579 |   -16 |     7
57A |    -4 |     9
57B |   -14 |     6
57C |     1 |    13
57D |   -14 |     9
57E |   -14 |   -15
57F |     4 |    -5
580 |     3 |     5
581 |     6 |     2
582 |     9 |   -15
583 |     4 |     0
584 |     6 |     6
585 |   -10 |    -1
586 |    10 |    12
587 |    -7 |     4
588 |     8 |     0
589 |   -14 |    -3
58A |    -6 |     9
58B |    13 |    -5
58C |   -11 |   -11
58D |    -3 |     6
58E |    -6 |     4
58F |    12 |   -10
590 |     5 |     9
591 |     7 |    15
592 |   -14 |     8
593 |    -1 |     0
594 |   -12 |     6
595 |    15 |    12
596 |   -16 |    -6
597 |     3 |     4
598 |    15 |    -9
599 |    13 |     3
59A |    -6 |    -5
59B |    -6 |   -12
59C |     1 |   -11
59D |     6 |     9
59E |   -12 |    -7
59F |    13 |     6
5A0 |    14 |    -8
5A1 |    12 |   -10
5A2 |    -9 |   -11
5A3 |   -14 |    -2
5A4 |     2 |   -14
5A5 |    10 |    -7
5A6 |    12 |   -15
5A7 |     4 |    -2
5A8 |   -11 |    -1
5A9 |    12 |    12
5AA |   -14 |    -7
5AB |    -1 |     2
5AC |    -7 |   -15
5AD |     2 |    12
5AE |    -6 |    -4
5AF |   -12 |    -5
5B0 |     8 |     8
5B1 |   -11 |     7
5B2 |    13 |    11
5B3 |    13 |     7
5B4 |   -11 |     4
5B5 |   -10 |   -12
5B6 |    11 |     4
5B7 |     9 |    -8
5B8 |   -12 |    14
5B9 |     5 |   -10
5BA |    -3 |     6
5BB |    -9 |    13
5BC |    13 |   -13
5BD |    -7 |    12
5BE |    -7 |    11
5BF |     4 |    -6
5C0 |     8 |    12
5C1 |     7 |     6
5C2 |    14 |    -7
5C3 |   -13 |     6
5C4 |   -15 |     1
5C5 |     1 |   -15
5C6 |    -5 |    11
5C7 |    -7 |     9
5C8 |     1 |    12
5C9 |   -11 |     3
5CA |    12 |    -2
5CB |    -3 |    -7
5CC |    -5 |   -16
5CD |   -11 |     6
5CE |     5 |   -12
5CF |    -6 |    10
5D0 |     6 |    -4
5D1 |    14 |    -5
5D2 |    -6 |   -15
5D3 |     6 |    -9
5D4 |   -16 |   -11
5D5 |   -12 |     9
5D6 |     4 |    10
5D7 |   -16 |    14
5D8 |    13 |     5
5D9 |    15 |   -10
5DA |    -9 |     6
5DB |     0 |    11
5DC |    12 |    15
5DD |    12 |    -5
5DE |   -14 |     9
5DF |    -4 |    -2
5E0 |    -6 |   -11
5E1 |    -3 |    12
5E2 |    -3 |     0
5E3 |   -16 |   -13
5E4 |     7 |     7
5E5 |     3 |    -6
5E6 |    -9 |   -16
5E7 |    13 |     4
5E8 |    10 |     3
5E9 |     6 |     7
5EA |     5 |    -5
5EB |    -5 |    15
5EC |    11 |    -3
5ED |    -5 |   -10
5EE |    11 |     7
5EF |     2 |    12
5F0 |     2 |    -7
5F1 |   -11 |   -15
5F2 |   -11 |    -9
5F3 |    10 |     2
5F4 |    15 |     6
5F5 |    12 |    -6
5F6 |     2 |    15
5F7 |    -3 |    -7
5F8 |    13 |    13
5F9 |    -9 |    12
5FA |    14 |   -12
5FB |     6 |    -1
5FC |    10 |    -7
5FD |   -16 |    15
5FE |    -2 |     9
5FF |     1 |     6
