ROW | DATA_1 | DATA_2
4B9 |    -4 |    13
4BA |    15 |    -2
4BB |    15 |   -14
4BC |    12 |    15
4BD |    -6 |    14
4BE |   -15 |    -1
4BF |     2 |   -16
4C0 |     1 |   -13
4C1 |     2 |   -10
4C2 |    13 |    -6
4C3 |    -9 |   -10
4C4 |     1 |    15
4C5 |   -14 |   -12
4C6 |    -3 |    11
4C7 |   -10 |     9
4C8 |     3 |    -9
4C9 |    12 |     4
4CA |     6 |   -14
4CB |    12 |     5
4CC |    -1 |    -9
4CD |     6 |    -7
4CE |    -6 |    -6
4CF |    -3 |    -6
4D0 |   -13 |    -1
4D1 |     1 |    -8
4D2 |     4 |     8
4D3 |     2 |   -15
4D4 |   -10 |   -11
4D5 |    10 |   -16
4D6 |     1 |   -11
4D7 |    -8 |    10
4D8 |    -7 |    -8
4D9 |    -1 |    -7
4DA |    15 |    12
4DB |     1 |    -1
4DC |     8 |   -14
4DD |   -12 |    15
4DE |     9 |     3
4DF |     7 |    10
4E0 |    15 |    -1
4E1 |   -16 |    -9
4E2 |    13 |     7
4E3 |   -12 |    13
4E4 |    -3 |     1
4E5 |    -3 |    -4
4E6 |     1 |    -7
4E7 |     2 |    15
4E8 |    -8 |    -6
4E9 |     5 |   -13
4EA |   -14 |     2
4EB |    13 |    11
4EC |    -9 |     5
4ED |    12 |   -14
4EE |   -16 |   -13
4EF |    -4 |    -6
4F0 |     3 |    15
4F1 |     1 |   -12
4F2 |     7 |    12
4F3 |   -11 |    10
4F4 |    -6 |     4
4F5 |     9 |    -9
4F6 |    -2 |    -2
4F7 |   -11 |    -1
4F8 |   -16 |    -4
4F9 |    14 |    -2
4FA |    -8 |    14
4FB |    12 |   -13
4FC |   -16 |    -7
4FD |    -9 |    13
4FE |    -8 |     8
4FF |   -12 |    -8
500 |     8 |    -4
501 |   -10 |     1
502 |     4 |     5
503 |     3 |   -14
504 |     8 |     1
505 |    -7 |    -9
506 |   -16 |    13
507 |    12 |    -6
508 |    -3 |    -2
509 |    10 |    -6
50A |    -3 |    -2
50B |   -10 |    10
50C |    -9 |    -3
50D |     6 |    13
50E |     4 |   -16
50F |    -1 |    -1
510 |   -11 |     4
511 |     2 |    -2
512 |     3 |   -16
513 |    -4 |   -14
514 |     2 |    14
515 |    -1 |    11
516 |     8 |    14
517 |    -1 |    12
518 |   -12 |    -1
519 |     7 |   -16
51A |    -8 |    -3
51B |    10 |     6
51C |    -5 |    -1
51D |   -12 |   -15
51E |   -12 |     3
51F |     0 |    13
520 |   -14 |    13
521 |     9 |    -8
522 |    10 |    -5
523 |     9 |    13
524 |    -7 |   -12
525 |   -11 |     5
526 |   -11 |     2
527 |    -7 |     1
528 |     9 |   -11
529 |     3 |   -13
52A |    -1 |   -13
52B |    -1 |     8
52C |    11 |    13
52D |    13 |     7
52E |     3 |    -5
52F |    -9 |    -3
530 |    -8 |     5
531 |    -6 |    -9
532 |     6 |    -3
533 |    -6 |     4
534 |    -8 |     1
535 |    -9 |     1
536 |     5 |   -12
537 |     1 |     6
538 |     0 |    15
539 |    15 |    14
53A |     7 |    12
53B |    15 |   -12
53C |     7 |    13
53D |     0 |   -11
53E |    -9 |    -5
53F |   -16 |   -12
540 |   -16 |    -6
541 |   -14 |    -9
542 |     7 |    15
543 |    -7 |    -3
544 |   -14 |     2
545 |    -2 |    -8
546 |    -1 |     6
547 |     4 |    12
548 |   -12 |     2
549 |    -9 |   -12
54A |    -5 |    -2
54B |   -14 |    10
54C |   -12 |     4
54D |     2 |    12
54E |     4 |     3
54F |    13 |     3
550 |     7 |     0
551 |     2 |    14
552 |    -1 |     2
553 |     7 |    -7
554 |    -4 |     2
555 |    -7 |    -6
556 |    10 |     2
557 |    -2 |    -5
558 |   -16 |    -6
559 |   -16 |    -9
55A |     3 |     4
55B |    -3 |    12
55C |    10 |     7
55D |   -13 |    -3
55E |     1 |     4
55F |   -14 |    -7
560 |    10 |    12
561 |    13 |     3
562 |   -10 |   -15
563 |     9 |    15
564 |   -13 |    13
565 |    -8 |    -7
566 |     2 |     5
567 |     4 |    14
568 |     4 |    -7
569 |    12 |     5
56A |    -2 |    14
56B |    -4 |    -8
56C |   -10 |     3
56D |   -10 |     9
56E |    12 |    12
56F |     4 |   -11
570 |    -9 |   -13
571 |    -3 |    -2
572 |     3 |    -4
573 |     0 |   -11
574 |   -11 |   -11
575 |     3 |    -4
576 |    -3 |     4
577 |    -7 |     7
578 |    -1 |    -7
579 |     9 |     7
57A |     3 |     7
57B |    -5 |     2
57C |     9 |     6
57D |    -1 |    12
57E |    13 |    -3
57F |    -8 |    10
580 |   -16 |     2
581 |    -2 |    11
582 |    -4 |    -8
583 |     7 |    -7
584 |     0 |     3
585 |   -15 |     5
586 |    -4 |     8
587 |    -8 |   -16
588 |     5 |     1
589 |   -14 |    -5
58A |   -13 |    -8
58B |    11 |    -5
58C |    15 |     2
58D |     8 |   -14
58E |    -5 |     3
58F |    -3 |    13
590 |     1 |   -15
591 |    12 |    -7
592 |   -14 |     3
593 |     2 |    -9
594 |    10 |    10
595 |   -13 |    15
596 |     1 |   -15
597 |    -8 |     1
598 |    -4 |   -12
599 |   -15 |    14
59A |     6 |     0
59B |    15 |    -9
59C |     4 |   -15
59D |     1 |    -6
59E |   -15 |    -7
59F |    -2 |    13
5A0 |     1 |     6
5A1 |    14 |   -13
5A2 |    -2 |     7
5A3 |   -10 |     6
5A4 |    -1 |     2
5A5 |   -13 |   -12
5A6 |     8 |    -5
5A7 |    -5 |    -6
5A8 |    -1 |     4
5A9 |     6 |     1
5AA |     6 |   -10
5AB |    -4 |    -7
5AC |     3 |    -8
5AD |    15 |     7
5AE |   -11 |    10
5AF |    -2 |    -6
5B0 |   -15 |    -3
5B1 |   -16 |    -2
5B2 |    -4 |    -9
5B3 |     5 |    13
5B4 |     4 |    -9
5B5 |   -15 |   -15
5B6 |    -7 |     6
5B7 |     7 |     7
5B8 |     7 |    12
5B9 |   -10 |    -5
5BA |     3 |   -15
5BB |    -8 |    -2
5BC |    11 |    -7
5BD |     4 |     3
5BE |     6 |    -3
5BF |    -5 |   -11
5C0 |     3 |    -9
5C1 |    -8 |   -15
5C2 |   -16 |    11
5C3 |   -14 |    -4
5C4 |     4 |   -14
5C5 |   -10 |    14
5C6 |    -7 |     0
5C7 |   -12 |   -12
5C8 |     6 |   -16
5C9 |    -6 |    -9
5CA |     5 |    -4
5CB |   -16 |     6
5CC |    -3 |   -11
5CD |   -12 |     1
5CE |     0 |     6
5CF |   -16 |    -1
5D0 |     8 |   -10
5D1 |    10 |    -3
5D2 |    10 |     2
5D3 |     8 |   -16
5D4 |     8 |    -3
5D5 |    14 |     7
5D6 |    -6 |    12
5D7 |   -12 |    -5
5D8 |     2 |     8
5D9 |     4 |    -3
5DA |   -10 |    10
5DB |     5 |     4
5DC |     8 |    13
5DD |   -12 |    -8
5DE |     5 |     7
5DF |   -15 |   -14
5E0 |    -6 |     4
5E1 |    -6 |    -9
5E2 |   -10 |     2
5E3 |    -3 |     3
5E4 |    10 |    -2
5E5 |     2 |     2
5E6 |    -1 |    -4
5E7 |   -13 |    14
5E8 |    15 |    -5
5E9 |   -13 |    15
5EA |   -16 |     9
5EB |   -11 |   -11
5EC |    14 |    -7
5ED |   -10 |     9
5EE |    -3 |    -6
5EF |     2 |     7
5F0 |    14 |     5
5F1 |     3 |     9
5F2 |    14 |    -2
5F3 |     0 |    15
5F4 |     8 |     1
5F5 |     7 |     6
5F6 |     7 |     9
5F7 |    12 |     1
5F8 |     0 |    13
5F9 |    13 |    -9
5FA |    -2 |    15
5FB |   -13 |    -2
5FC |   -10 |   -15
5FD |     6 |   -13
5FE |    -2 |    15
5FF |     8 |    -5
