ROW | DATA_1 | DATA_2
4B3 |     1 |    -3
4B4 |     2 |    -4
4B5 |    -5 |    11
4B6 |     9 |   -10
4B7 |    -7 |    13
4B8 |    -8 |     5
4B9 |   -14 |     3
4BA |    12 |    -7
4BB |    13 |     6
4BC |     4 |     9
4BD |    11 |   -14
4BE |    14 |     8
4BF |    15 |     7
4C0 |     3 |     3
4C1 |    -4 |    11
4C2 |   -15 |     5
4C3 |    15 |    -9
4C4 |    10 |    14
4C5 |     1 |    13
4C6 |    -7 |    -4
4C7 |    15 |    -1
4C8 |     0 |   -14
4C9 |     7 |   -10
4CA |     1 |   -12
4CB |    12 |    -3
4CC |   -16 |   -15
4CD |     8 |   -10
4CE |    15 |   -15
4CF |     8 |     9
4D0 |   -13 |    -6
4D1 |   -13 |   -11
4D2 |    11 |   -14
4D3 |    -3 |     1
4D4 |     7 |    15
4D5 |     9 |    12
4D6 |     9 |   -14
4D7 |   -10 |    14
4D8 |     8 |    11
4D9 |     6 |    -6
4DA |    -6 |    14
4DB |    -2 |   -16
4DC |     1 |    -8
4DD |    15 |     8
4DE |     7 |   -12
4DF |   -11 |    13
4E0 |    -6 |    -3
4E1 |    -8 |    10
4E2 |    -6 |     6
4E3 |    14 |   -10
4E4 |    11 |    -2
4E5 |     8 |   -14
4E6 |   -12 |     1
4E7 |   -10 |    10
4E8 |     5 |   -10
4E9 |   -15 |   -11
4EA |    -5 |     5
4EB |    11 |     8
4EC |     8 |    -6
4ED |   -10 |    -6
4EE |     5 |     6
4EF |    12 |   -15
4F0 |    -3 |    11
4F1 |     2 |   -13
4F2 |    -2 |   -15
4F3 |    -1 |    10
4F4 |    15 |     2
4F5 |     1 |     4
4F6 |    -9 |    15
4F7 |    12 |    13
4F8 |     6 |    -9
4F9 |     0 |   -12
4FA |   -12 |    13
4FB |    -7 |     6
4FC |    -4 |     2
4FD |     9 |   -10
4FE |    -1 |   -15
4FF |   -12 |     6
500 |     4 |    -7
501 |    -3 |     5
502 |   -14 |    -6
503 |    14 |    -2
504 |   -15 |    12
505 |     3 |   -13
506 |     8 |    12
507 |     8 |    -9
508 |    -3 |    11
509 |    12 |    12
50A |     0 |    10
50B |    -3 |    -9
50C |    10 |    -5
50D |     8 |    15
50E |     6 |    10
50F |    -8 |    -8
510 |    -7 |    -4
511 |     0 |    -7
512 |    -3 |    -7
513 |   -14 |    -6
514 |    -2 |   -14
515 |     1 |    14
516 |    11 |    12
517 |    -2 |   -16
518 |    -9 |   -15
519 |     9 |    -1
51A |    11 |    -9
51B |     9 |     2
51C |     2 |    -1
51D |   -11 |    -2
51E |    -6 |   -13
51F |     5 |    10
520 |     4 |   -14
521 |     7 |     7
522 |    -3 |    -3
523 |     7 |   -15
524 |    -5 |    -3
525 |   -11 |     6
526 |    -7 |    12
527 |    -1 |   -16
528 |    13 |     9
529 |    -5 |     3
52A |    11 |     0
52B |   -12 |     6
52C |     9 |   -15
52D |    -6 |   -14
52E |   -14 |    -7
52F |    14 |    -1
530 |    -7 |   -11
531 |    -1 |    12
532 |   -11 |    12
533 |     5 |     3
534 |    10 |     3
535 |   -16 |     5
536 |     9 |    -6
537 |   -15 |    -3
538 |    -9 |     4
539 |   -16 |     2
53A |   -16 |     1
53B |    12 |     5
53C |   -11 |    -1
53D |    -9 |    -2
53E |    14 |     5
53F |    -1 |    13
540 |     5 |   -16
541 |    12 |   -16
542 |     9 |   -14
543 |   -13 |    12
544 |     8 |     9
545 |     0 |    -8
546 |     7 |   -13
547 |   -11 |     9
548 |    -7 |    14
549 |    10 |   -14
54A |   -14 |     1
54B |     3 |    -9
54C |   -10 |   -14
54D |    -6 |   -12
54E |    14 |     7
54F |    -6 |    -3
550 |     4 |    -6
551 |    -4 |    10
552 |    -2 |   -10
553 |    -5 |    -4
554 |    -4 |    -4
555 |    -6 |    -8
556 |    11 |    -8
557 |    -9 |     7
558 |   -13 |   -10
559 |    -3 |   -12
55A |    -5 |    -1
55B |     4 |    -2
55C |     4 |     3
55D |    -8 |    -1
55E |    12 |   -14
55F |   -16 |   -14
560 |    10 |   -15
561 |   -12 |    -5
562 |     0 |   -12
563 |    14 |   -14
564 |    -6 |   -12
565 |   -15 |    14
566 |    -8 |    -1
567 |    -4 |   -10
568 |   -10 |   -13
569 |    13 |   -11
56A |     1 |     1
56B |    12 |     6
56C |    15 |   -15
56D |   -14 |    10
56E |     6 |     9
56F |     0 |    -2
570 |    15 |   -16
571 |     5 |    11
572 |   -15 |     5
573 |    -3 |    -7
574 |     4 |   -16
575 |    -9 |    -5
576 |     0 |   -14
577 |    10 |    -6
578 |    -1 |    15
579 |     3 |   -14
57A |     5 |    15
57B |    -2 |     5
57C |    14 |    -9
57D |    14 |    -9
57E |     6 |    -4
57F |     2 |    11
580 |   -10 |     5
581 |     0 |     2
582 |     0 |    -6
583 |   -10 |   -14
584 |     3 |   -15
585 |   -14 |   -12
586 |   -16 |    -1
587 |     5 |   -10
588 |     2 |    -8
589 |     1 |    -9
58A |    -5 |    -8
58B |     0 |     5
58C |    -3 |    -4
58D |    -2 |    -8
58E |   -14 |     5
58F |   -12 |     6
590 |    -6 |    -3
591 |     5 |   -15
592 |     9 |    -8
593 |     3 |    -5
594 |     8 |    -5
595 |     4 |   -14
596 |     6 |    11
597 |   -10 |    -5
598 |     1 |    -8
599 |    14 |    -5
59A |     0 |   -11
59B |    -5 |   -10
59C |     7 |     7
59D |     1 |    -3
59E |     7 |    -2
59F |     7 |    -2
5A0 |    -9 |   -10
5A1 |    -7 |    -2
5A2 |   -16 |     1
5A3 |   -12 |     4
5A4 |     3 |     0
5A5 |    12 |   -14
5A6 |    15 |    -3
5A7 |     5 |     3
5A8 |    10 |     0
5A9 |   -10 |    -7
5AA |     2 |    -8
5AB |     9 |   -13
5AC |     0 |     6
5AD |   -16 |   -16
5AE |    -2 |    -4
5AF |   -12 |     9
5B0 |    -5 |     0
5B1 |   -10 |     9
5B2 |   -13 |     9
5B3 |     7 |    12
5B4 |    -2 |    -1
5B5 |    -6 |     8
5B6 |    -4 |    -8
5B7 |    14 |    11
5B8 |    -2 |    12
5B9 |    10 |    -1
5BA |     5 |   -14
5BB |     6 |     2
5BC |     0 |    14
5BD |    -7 |   -16
5BE |    -4 |    -3
5BF |     6 |   -13
5C0 |    -1 |     5
5C1 |    10 |     9
5C2 |    -7 |   -11
5C3 |     4 |   -15
5C4 |    -6 |     8
5C5 |     3 |   -13
5C6 |    -2 |    -6
5C7 |    -4 |   -10
5C8 |     4 |    -8
5C9 |    11 |    11
5CA |     3 |   -11
5CB |     3 |     9
5CC |    12 |    -9
5CD |    12 |    -9
5CE |    -3 |     4
5CF |    -1 |    14
5D0 |   -15 |     5
5D1 |    -5 |     5
5D2 |    -1 |    14
5D3 |    13 |   -15
5D4 |    -6 |    -8
5D5 |     0 |   -12
5D6 |    15 |    10
5D7 |    -8 |    -4
5D8 |     2 |    15
5D9 |    -6 |     1
5DA |    -7 |   -16
5DB |     7 |    14
5DC |    -5 |    -9
5DD |    -8 |     9
5DE |    -6 |    -9
5DF |    11 |     9
5E0 |     4 |    -2
5E1 |     3 |   -13
5E2 |    -8 |    -3
5E3 |    13 |    -3
5E4 |     2 |   -15
5E5 |     2 |     5
5E6 |     2 |     9
5E7 |    12 |    12
5E8 |   -13 |    -5
5E9 |     1 |    13
5EA |     4 |    -4
5EB |   -10 |   -14
5EC |    -5 |   -16
5ED |    -7 |    10
5EE |     4 |   -15
5EF |    11 |    -8
5F0 |     9 |   -14
5F1 |   -16 |   -14
5F2 |    -5 |   -10
5F3 |    13 |    -9
5F4 |    12 |    -4
5F5 |     8 |     7
5F6 |   -13 |    -2
5F7 |     8 |   -13
5F8 |   -14 |     4
5F9 |     8 |     7
5FA |   -16 |    -5
5FB |    -4 |   -15
5FC |    12 |     8
5FD |    -4 |   -14
5FE |    -7 |   -11
5FF |     6 |    11
